timestamp,meter_id,load,lag_1,lag_2,lag_24,roll24_mean,hour,dayofweek,month,is_weekend
2025-01-28 02:00:00,155486.21538461538,250.0089234572191,245.0115702429484,255.476666768392,249.9314663327974,242.59228257879906,2,1,1,0
2025-01-28 03:00:00,221796.25,252.3918771743775,250.0089234572191,245.0115702429484,254.7068719863892,242.59550995898329,3,1,1,0
2025-01-28 04:00:00,205826.11111111112,255.15166727701822,252.3918771743775,250.0089234572191,254.50166829427084,242.49905184181614,4,1,1,0
2025-01-28 05:00:00,212341.5,249.732500076294,255.15166727701822,252.3918771743775,254.43250122070322,242.52613513276393,5,1,1,0
2025-01-28 06:00:00,197620.77777777778,249.44666375054263,249.732500076294,255.15166727701822,250.23857116699216,242.3303017517469,6,1,1,0
2025-01-28 07:00:00,208543.875,249.34437561035162,249.44666375054263,249.732500076294,247.00312519073495,242.29730560939484,7,1,1,0
2025-01-28 08:00:00,200426.4,219.54599838256837,249.34437561035162,249.44666375054263,230.09687614440918,242.39485771021222,8,1,1,0
2025-01-28 09:00:00,193803.88888888888,225.93888770209423,219.54599838256837,249.34437561035162,230.2514984130859,241.9552378034688,9,1,1,0
2025-01-28 10:00:00,208407.375,238.86437511444095,225.93888770209423,219.54599838256837,207.10857282366078,241.77554569051085,10,1,1,0
2025-01-28 11:00:00,205629.54545454544,194.4086359197443,238.86437511444095,225.93888770209423,226.3237504959107,243.09870411929333,11,1,1,0
2025-01-28 12:00:00,222104.625,236.3518743515015,194.4086359197443,238.86437511444095,242.68428584507538,241.76890767861974,12,1,1,0
2025-01-28 13:00:00,189226.0,241.47045482288712,236.3518743515015,194.4086359197443,243.58714294433594,241.50505719972082,13,1,1,0
2025-01-28 14:00:00,222019.625,244.1312503814698,241.47045482288712,236.3518743515015,246.33055453830306,241.41686186132713,14,1,1,0
2025-01-28 15:00:00,185848.76923076922,245.53115257850067,244.1312503814698,241.47045482288712,248.49166446261947,241.32522418812576,15,1,1,0
2025-01-28 16:00:00,209603.66666666666,242.75583394368493,245.53115257850067,244.1312503814698,247.7581253051758,241.20186952628748,16,1,1,0
2025-01-28 17:00:00,205962.55555555556,242.79166666666683,242.75583394368493,245.53115257850067,234.3619995117189,240.99344071955872,17,1,1,0
2025-01-28 18:00:00,209758.0,237.3100013732911,242.79166666666683,242.75583394368493,244.24611155192062,241.34467685101484,18,1,1,0
2025-01-28 19:00:00,205767.22222222222,239.09333292643234,237.3100013732911,242.79166666666683,237.76875114440924,241.05567226023865,19,1,1,0
2025-01-28 20:00:00,227819.33333333334,239.37499872843443,239.09333292643234,237.3100013732911,237.89400177001949,241.1108631678229,20,1,1,0
2025-01-28 21:00:00,214005.55555555556,240.14555443657775,239.37499872843443,239.09333292643234,245.02500152587888,241.17257137442354,21,1,1,0
2025-01-28 22:00:00,257548.75,244.32500267028811,240.14555443657775,239.37499872843443,242.23900146484388,240.969261079036,22,1,1,0
2025-01-28 23:00:00,242504.42857142858,248.2728576660157,244.32500267028811,240.14555443657775,246.745002746582,241.05617779592953,23,1,1,0
2025-01-29 00:00:00,249113.5,251.493751525879,248.2728576660157,244.32500267028811,255.476666768392,241.1198384175726,0,2,1,0
2025-01-29 01:00:00,175748.87272727274,244.10190915194428,251.493751525879,248.2728576660157,245.0115702429484,240.95388361580117,1,2,1,0
2025-01-29 02:00:00,126302.63636363637,234.92707775165513,244.10190915194428,251.493751525879,250.0089234572191,240.9159810703427,2,2,1,0
2025-01-29 03:00:00,222067.5,256.87125015258795,234.92707775165513,244.10190915194428,252.3918771743775,240.28757083261087,3,2,1,0
2025-01-29 04:00:00,193760.55555555556,252.54277886284723,256.87125015258795,234.92707775165513,255.15166727701822,240.47421137336963,4,2,1,0
2025-01-29 05:00:00,206367.0,253.34428405761722,252.54277886284723,256.87125015258795,249.732500076294,240.36550768944582,5,2,1,0
2025-01-29 06:00:00,206326.42857142858,251.09428405761716,253.34428405761722,252.54277886284723,249.44666375054263,240.51599868866762,6,2,1,0
2025-01-29 07:00:00,218484.0,247.7235008239746,251.09428405761716,253.34428405761722,249.34437561035162,240.58464953479572,7,2,1,0
2025-01-29 08:00:00,185445.44444444444,240.69388749864368,247.7235008239746,251.09428405761716,219.54599838256837,240.51711308536335,8,2,1,0
2025-01-29 09:00:00,200464.7,240.8839981079103,240.69388749864368,247.7235008239746,225.93888770209423,241.3982751318665,9,2,1,0
2025-01-29 10:00:00,272815.2,215.4269989013672,240.8839981079103,240.69388749864368,238.86437511444095,242.02098806544214,10,2,1,0
2025-01-29 11:00:00,179872.66666666666,179.40416653951013,215.4269989013672,240.8839981079103,194.4086359197443,241.04443072323076,11,2,1,0
2025-01-29 12:00:00,200313.5,240.67900009155278,179.40416653951013,215.4269989013672,236.3518743515015,240.41924449905434,12,2,1,0
2025-01-29 13:00:00,209580.83333333334,241.03583399454752,240.67900009155278,179.40416653951013,241.47045482288712,240.5995414048898,13,2,1,0
2025-01-29 14:00:00,242072.4705882353,234.35323692770567,241.03583399454752,240.67900009155278,244.1312503814698,240.581432203709,14,2,1,0
2025-01-29 15:00:00,205620.54545454544,244.43227178400218,234.35323692770567,241.03583399454752,245.53115257850067,240.1740149764688,15,2,1,0
2025-01-29 16:00:00,182288.0,245.4454560713335,244.43227178400218,234.35323692770567,242.75583394368493,240.12822827669808,16,2,1,0
2025-01-29 17:00:00,436376.0,245.8050003051755,245.4454560713335,244.43227178400218,242.79166666666683,240.24029586535005,17,2,1,0
2025-01-29 18:00:00,205645.88888888888,238.58444552951394,245.8050003051755,245.4454560713335,237.3100013732911,240.36585143362126,18,2,1,0
2025-01-29 19:00:00,205886.44444444444,237.2705561319987,238.58444552951394,245.8050003051755,239.09333292643234,240.41895327346387,19,2,1,0
2025-01-29 20:00:00,189191.18181818182,237.67863603071746,237.2705561319987,238.58444552951394,239.37499872843443,240.3430042403625,20,2,1,0
2025-01-29 21:00:00,212403.0,244.22624969482425,237.67863603071746,237.2705561319987,240.14555443657775,240.27232246129097,21,2,1,0
2025-01-29 22:00:00,182160.4,244.73749847412114,244.22624969482425,237.67863603071746,244.32500267028811,240.44235143038455,22,2,1,0
2025-01-29 23:00:00,206211.0,247.94500187465135,244.73749847412114,244.22624969482425,248.2728576660157,240.45953875554426,23,2,1,0
2025-01-30 00:00:00,199995.0,249.65499877929693,247.94500187465135,244.73749847412114,251.493751525879,240.44587809757073,0,3,1,0
2025-01-30 01:00:00,189968.85714285713,243.54785683041533,249.65499877929693,247.94500187465135,244.10190915194428,240.3692633997965,1,3,1,0
2025-01-30 02:00:00,156366.88135593222,247.63381414898373,243.54785683041533,249.65499877929693,234.92707775165513,240.34617788639943,2,3,1,0
2025-01-30 03:00:00,205780.33333333334,253.9055557250977,247.63381414898373,243.54785683041533,256.87125015258795,240.87562523628813,3,3,1,0
2025-01-30 04:00:00,227819.33333333334,255.15666453043607,253.9055557250977,247.63381414898373,252.54277886284723,240.7520546351427,4,3,1,0
2025-01-30 05:00:00,185762.11111111112,255.2955551147463,255.15666453043607,253.9055557250977,253.34428405761722,240.86096653795892,5,3,1,0
2025-01-30 06:00:00,189886.0,249.62749767303475,255.2955551147463,255.15666453043607,251.09428405761716,240.94226949867266,6,3,1,0
2025-01-30 07:00:00,188754.16666666666,227.97625033060717,249.62749767303475,255.2955551147463,247.7235008239746,240.88115339931505,7,3,1,0
2025-01-30 08:00:00,185624.44444444444,228.9477776421441,227.97625033060717,249.62749767303475,240.69388749864368,240.05835129542473,8,3,1,0
2025-01-30 09:00:00,128356.5,243.4456259409587,228.9477776421441,227.97625033060717,240.8839981079103,239.5689300514039,9,3,1,0
2025-01-30 10:00:00,205979.22222222222,237.58500077989362,243.4456259409587,228.9477776421441,215.4269989013672,239.6756645444476,10,3,1,0
2025-01-30 11:00:00,205620.54545454544,239.1145449551669,237.58500077989362,243.4456259409587,179.40416653951013,240.59891462271955,11,3,1,0
2025-01-30 12:00:00,205767.22222222222,238.94722239176429,239.1145449551669,237.58500077989362,240.67900009155278,243.0868470567052,12,3,1,0
2025-01-30 13:00:00,193683.77777777778,235.60166507297092,238.94722239176429,239.1145449551669,241.03583399454752,243.0146896525474,13,3,1,0
2025-01-30 14:00:00,165174.35714285713,244.34535707746244,235.60166507297092,238.94722239176429,234.35323692770567,242.78826594748168,14,3,1,0
2025-01-30 15:00:00,199222.625,243.6618776321411,244.34535707746244,235.60166507297092,244.43227178400218,243.20460428705488,15,3,1,0
2025-01-30 16:00:00,242738.7142857143,246.91499873570044,243.6618776321411,244.34535707746244,245.4454560713335,243.17250453072734,16,3,1,0
2025-01-30 17:00:00,217562.34782608695,245.29652172586205,246.91499873570044,243.6618776321411,245.8050003051755,243.23373547507595,17,3,1,0
2025-01-30 18:00:00,185848.76923076922,240.34192364032458,245.29652172586205,246.91499873570044,238.58444552951394,243.21254886760457,18,3,1,0
2025-01-30 19:00:00,185848.76923076922,237.59499887319723,240.34192364032458,245.29652172586205,237.2705561319987,243.28577712222167,19,3,1,0
2025-01-30 20:00:00,185848.76923076922,239.42576833871695,237.59499887319723,240.34192364032458,237.67863603071746,243.2992955697716,20,3,1,0
2025-01-30 21:00:00,185848.76923076922,240.97423083965597,239.42576833871695,237.59499887319723,244.22624969482425,243.3720927492716,21,3,1,0
2025-01-30 22:00:00,188754.16666666666,245.13041623433438,240.97423083965597,239.42576833871695,244.73749847412114,243.23659196363954,22,3,1,0
2025-01-30 23:00:00,182288.0,248.09090839732772,245.13041623433438,240.97423083965597,247.94500187465135,243.2529635369818,23,3,1,0
2025-01-31 00:00:00,272460.8,252.9809982299806,248.09090839732772,245.13041623433438,249.65499877929693,243.25904297542664,0,4,1,0
2025-01-31 01:00:00,183528.5,226.68124961853033,252.9809982299806,248.09090839732772,243.54785683041533,243.39762628587178,1,4,1,0
2025-01-31 02:00:00,158740.32558139536,247.47093023255817,226.68124961853033,252.9809982299806,247.63381414898373,242.69485098537658,2,4,1,0
2025-01-31 03:00:00,159127.18604651163,236.75302336936778,247.47093023255817,226.68124961853033,253.9055557250977,242.6880641555255,3,4,1,0
2025-01-31 04:00:00,188754.16666666666,253.88500150044771,236.75302336936778,247.47093023255817,255.15666453043607,241.9733753073701,4,4,1,0
2025-01-31 05:00:00,188754.16666666666,253.4458338419597,253.88500150044771,236.75302336936778,255.2955551147463,241.92038934778728,5,4,1,0
2025-01-31 06:00:00,188754.16666666666,251.72583325703943,253.4458338419597,253.88500150044771,249.62749767303475,241.8433176280878,6,4,1,0
2025-01-31 07:00:00,188754.16666666666,248.5091648101807,251.72583325703943,253.4458338419597,227.97625033060717,241.93074827742134,7,4,1,0
2025-01-31 08:00:00,182288.0,244.1045462868431,248.5091648101807,251.72583325703943,228.9477776421441,242.7862863807369,8,4,1,0
2025-01-31 09:00:00,188754.16666666666,221.55333264668783,244.1045462868431,248.5091648101807,243.4456259409587,243.41781840759938,9,4,1,0
2025-01-31 10:00:00,179872.66666666666,210.45583407084146,221.55333264668783,244.1045462868431,237.58500077989362,242.50563952033806,10,4,1,0
2025-01-31 11:00:00,185848.76923076922,204.30461531419024,210.45583407084146,221.55333264668783,239.1145449551669,241.37525757412757,11,4,1,0
2025-01-31 12:00:00,194909.25,220.58125114440926,204.30461531419024,210.45583407084146,238.94722239176429,239.92484383908686,12,4,1,0
2025-01-31 13:00:00,194909.25,221.60124969482425,220.58125114440926,204.30461531419024,235.60166507297092,239.15959503711375,13,4,1,0
2025-01-31 14:00:00,185848.76923076922,190.8769231942984,221.60124969482425,220.58125114440926,244.34535707746244,238.57624439635765,14,4,1,0
2025-01-31 15:00:00,185848.76923076922,234.80615410437957,190.8769231942984,221.60124969482425,243.6618776321411,236.34839298455915,15,4,1,0
2025-01-31 16:00:00,185848.76923076922,210.8923075749324,234.80615410437957,190.8769231942984,246.91499873570044,235.97940450423573,16,4,1,0
2025-01-31 17:00:00,185848.76923076922,236.0346180842474,210.8923075749324,234.80615410437957,245.29652172586205,234.47845903920378,17,4,1,0
2025-01-31 18:00:00,185848.76923076922,230.17615391657904,236.0346180842474,210.8923075749324,240.34192364032458,234.0925463874698,18,4,1,0
2025-01-31 19:00:00,185848.76923076922,227.65269118088943,230.17615391657904,236.0346180842474,237.59499887319723,233.66897264898043,19,4,1,0
2025-01-31 20:00:00,185848.76923076922,206.11807720477756,227.65269118088943,230.17615391657904,239.42576833871695,233.2547098284676,20,4,1,0
2025-01-31 21:00:00,185848.76923076922,236.26076801006613,206.11807720477756,227.65269118088943,240.97423083965597,231.86688936455343,21,4,1,0
2025-01-31 22:00:00,185848.76923076922,219.76807814378,236.26076801006613,206.11807720477756,245.13041623433438,231.6704950799872,22,4,1,0
2025-01-31 23:00:00,185848.76923076922,244.54115354097817,219.76807814378,236.26076801006613,248.09090839732772,230.61373099288073,23,4,1,0
2025-02-01 00:00:00,149549.33333333334,249.34999974568686,244.54115354097817,219.76807814378,252.9809982299806,230.46582454053285,0,5,2,1
2025-02-01 01:00:00,194695.75,249.54812431335455,249.34999974568686,244.54115354097817,226.68124961853033,230.31453293702063,1,5,2,1
2025-02-01 02:00:00,191911.77777777778,213.10833358764654,249.54812431335455,249.34999974568686,247.47093023255817,231.2673193826383,2,5,2,1
2025-02-01 03:00:00,188754.16666666666,252.09333292643237,213.10833358764654,249.54812431335455,236.75302336936778,229.83554452243365,3,5,2,1
2025-02-01 04:00:00,188754.16666666666,252.93166859944662,252.09333292643237,213.10833358764654,253.88500150044771,230.47472408731133,4,5,2,1
2025-02-01 05:00:00,188754.16666666666,252.08083407084158,252.93166859944662,252.09333292643237,253.4458338419597,230.43500188310296,5,5,2,1
2025-02-01 06:00:00,188754.16666666666,250.43124834696445,252.08083407084158,252.93166859944662,251.72583325703943,230.3781268926397,6,5,2,1
2025-02-01 07:00:00,170690.1739130435,140.00087008268937,250.43124834696445,252.08083407084158,248.5091648101807,230.3241858547199,7,5,2,1
2025-02-01 08:00:00,185848.76923076922,234.96653747558597,140.00087008268937,250.43124834696445,244.1045462868431,225.8030069077411,8,5,2,1
2025-02-01 09:00:00,185848.76923076922,226.60115286020138,234.96653747558597,140.00087008268937,221.55333264668783,225.4222565406054,9,5,2,1
2025-02-01 10:00:00,185848.76923076922,228.55384650597227,226.60115286020138,234.96653747558597,210.45583407084146,225.63258238283512,10,5,2,1
2025-02-01 11:00:00,185848.76923076922,231.8773075984074,228.55384650597227,226.60115286020138,204.30461531419024,226.3866662342989,11,5,2,1
2025-02-01 12:00:00,185848.76923076922,235.23346064640918,231.8773075984074,228.55384650597227,220.58125114440926,227.53552841280796,12,5,2,1
2025-02-01 13:00:00,194909.25,236.1729164123536,235.23346064640918,231.8773075984074,221.60124969482425,228.14603714205793,13,5,2,1
2025-02-01 14:00:00,194909.25,241.68708419799805,236.1729164123536,235.23346064640918,190.8769231942984,228.753189921955,14,5,2,1
2025-02-01 15:00:00,194909.25,242.27499898274746,241.68708419799805,236.1729164123536,234.80615410437957,230.87027996377583,15,5,2,1
2025-02-01 16:00:00,185848.76923076922,224.68884570782,242.27499898274746,241.68708419799805,210.8923075749324,231.18148183370783,16,5,2,1
2025-02-01 17:00:00,185848.76923076922,236.67269251896784,224.68884570782,242.27499898274746,236.0346180842474,231.7563375892448,17,5,2,1
2025-02-01 18:00:00,185848.76923076922,231.8673083965596,236.67269251896784,224.68884570782,230.17615391657904,231.78292402402482,18,5,2,1
2025-02-01 19:00:00,204053.5,213.14107131958008,231.8673083965596,236.67269251896784,227.65269118088943,231.853388794024,19,5,2,1
2025-02-01 20:00:00,204053.5,231.79321452549536,213.14107131958008,231.8673083965596,206.11807720477756,231.24873796646943,20,5,2,1
2025-02-01 21:00:00,204053.5,236.02464185442247,231.79321452549536,213.14107131958008,236.26076801006613,232.31853535483268,21,5,2,1
2025-02-01 22:00:00,204053.5,239.36178697858546,236.02464185442247,231.79321452549536,219.76807814378,232.30869676501422,22,5,2,1
2025-02-01 23:00:00,204053.5,239.71147936866404,239.36178697858546,236.02464185442247,244.54115354097817,233.12510129979776,23,5,2,1
2025-02-02 00:00:00,204053.5,240.06117175874263,239.71147936866404,239.36178697858546,249.34999974568686,232.92386487595135,0,6,2,1
2025-02-02 01:00:00,204053.5,240.41086414882122,240.06117175874263,239.71147936866404,249.54812431335455,232.53683037649535,1,6,2,1
2025-02-02 02:00:00,204053.5,240.7605565388998,240.41086414882122,240.06117175874263,213.10833358764654,232.15611120297316,2,6,2,1
2025-02-02 03:00:00,204053.5,241.1102489289784,240.7605565388998,240.41086414882122,252.09333292643237,233.30828715927535,3,6,2,1
2025-02-02 04:00:00,204053.5,241.45994131905698,241.1102489289784,240.7605565388998,252.93166859944662,232.85065865938145,4,6,2,1
2025-02-02 05:00:00,204053.5,241.80963370913557,241.45994131905698,241.1102489289784,252.08083407084158,232.3726700226985,5,6,2,1
2025-02-02 06:00:00,204053.5,242.15932609921416,241.80963370913557,241.45994131905698,250.43124834696445,231.94470334096079,6,6,2,1
2025-02-02 07:00:00,204053.5,242.5090184892927,242.15932609921416,241.80963370913557,140.00087008268937,231.60003991397116,7,6,2,1
2025-02-02 08:00:00,204053.5,242.8587108793713,242.5090184892927,242.15932609921416,234.96653747558597,235.87121276424634,8,6,2,1
2025-02-02 09:00:00,204053.5,243.2084032694499,242.8587108793713,242.5090184892927,226.60115286020138,236.20005332273738,9,6,2,1
2025-02-02 10:00:00,204053.5,243.55809565952848,243.2084032694499,242.8587108793713,228.55384650597227,236.8920220897894,10,6,2,1
2025-02-02 11:00:00,204053.5,243.90778804960706,243.55809565952848,243.2084032694499,231.8773075984074,237.51719913785425,11,6,2,1
2025-02-02 12:00:00,204053.5,244.25748043968565,243.90778804960706,243.55809565952848,235.23346064640918,238.01846915665422,12,6,2,1
2025-02-02 13:00:00,204053.5,244.60717282976424,244.25748043968565,243.90778804960706,236.1729164123536,238.39446998137407,13,6,2,1
2025-02-02 14:00:00,204053.5,244.95686521984283,244.60717282976424,244.25748043968565,241.68708419799805,238.74589733209953,14,6,2,1
2025-02-02 15:00:00,204053.5,245.3065576099214,244.95686521984283,244.60717282976424,242.27499898274746,238.8821382080097,15,6,2,1
2025-02-02 16:00:00,275718.5,245.65625,245.3065576099214,244.95686521984283,224.68884570782,239.0084531508086,16,6,2,1
2025-02-02 17:00:00,263564.625,128.33982154301233,245.65625,245.3065576099214,236.67269251896784,239.88209499631614,17,6,2,1
2025-02-02 18:00:00,225877.66666666666,246.28740720395695,128.33982154301233,245.65625,231.8673083965596,235.368225372318,18,6,2,1
2025-02-02 19:00:00,169598.15,239.2844993591309,246.28740720395695,128.33982154301233,213.14107131958008,235.96906282262623,19,6,2,1
2025-02-02 20:00:00,204053.5,238.82714407784604,239.2844993591309,246.28740720395695,231.79321452549536,237.05837232427416,20,6,2,1
2025-02-02 21:00:00,204053.5,241.60892922537667,238.82714407784604,239.2844993591309,236.02464185442247,237.35145272228877,21,6,2,1
2025-02-02 22:00:00,196180.61111111112,248.03055530124246,241.60892922537667,238.82714407784604,239.36178697858546,237.58413136274518,22,6,2,1
2025-02-02 23:00:00,210790.8125,246.5787482261657,248.03055530124246,241.60892922537667,239.71147936866404,237.94533004285594,23,6,2,1
2025-02-03 00:00:00,222125.0,249.04999958385116,246.5787482261657,248.03055530124246,240.06117175874263,238.23146624525182,0,0,2,0
2025-02-03 01:00:00,204053.5,250.37892859322696,249.04999958385116,246.5787482261657,240.41086414882122,238.60600073796468,1,0,2,0
2025-02-03 02:00:00,204053.5,251.13928440638958,250.37892859322696,249.04999958385116,240.7605565388998,239.02133675648156,2,0,2,0
2025-02-03 03:00:00,204053.5,251.64499936785015,251.13928440638958,250.37892859322696,241.1102489289784,239.4537837509603,3,0,2,0
2025-02-03 04:00:00,212551.67142857143,246.53966682070782,251.64499936785015,251.13928440638958,241.45994131905698,239.89273168591328,4,0,2,0
2025-02-03 05:00:00,204053.5,250.9139273507254,246.53966682070782,251.64499936785015,241.80963370913557,240.10438691514878,5,0,2,0
2025-02-03 06:00:00,204053.5,249.41321400233693,250.9139273507254,246.53966682070782,242.15932609921416,240.48373248354835,6,0,2,0
2025-02-03 07:00:00,204053.5,246.39749853951594,249.41321400233693,250.9139273507254,242.5090184892927,240.78597781284512,7,0,2,0
2025-02-03 08:00:00,204053.5,242.57249886648998,246.39749853951594,249.41321400233693,242.8587108793713,240.94799781493774,8,0,2,0
2025-02-03 09:00:00,138252.89655172414,241.90724076895881,242.57249886648998,246.39749853951594,243.2084032694499,240.93607231440103,9,0,2,0
2025-02-03 10:00:00,204053.5,235.88178743634907,241.90724076895881,242.57249886648998,243.55809565952848,240.8818572102139,10,0,2,0
2025-02-03 11:00:00,204053.5,237.37928608485643,235.88178743634907,241.90724076895881,243.90778804960706,240.56201103424806,11,0,2,0
2025-02-03 12:00:00,204053.5,239.51178468976713,237.37928608485643,235.88178743634907,244.25748043968565,240.28999011905015,12,0,2,0
2025-02-03 13:00:00,204053.5,240.81035668509358,239.51178468976713,237.37928608485643,244.60717282976424,240.09225279613688,13,0,2,0
2025-02-03 14:00:00,204053.5,243.5460706438337,240.81035668509358,239.51178468976713,244.95686521984283,239.93405212344226,14,0,2,0
2025-02-03 15:00:00,204053.5,246.77142824445465,243.5460706438337,240.81035668509358,245.3065576099214,239.87526901610855,15,0,2,0
2025-02-03 16:00:00,204053.5,247.6650003705707,246.77142824445465,243.5460706438337,245.65625,239.93630529254744,16,0,2,0
2025-02-03 17:00:00,204053.5,247.36107199532648,247.6650003705707,246.77142824445465,128.33982154301233,240.02000322465452,17,0,2,0
2025-02-03 18:00:00,199835.92307692306,242.34192364032458,247.36107199532648,247.6650003705707,246.28740720395695,244.97922199350094,18,0,2,0
2025-02-03 19:00:00,199835.92307692306,240.32807628925028,242.34192364032458,247.36107199532648,239.2844993591309,244.8148268450163,19,0,2,0
2025-02-03 20:00:00,199835.92307692306,240.81461392916177,240.32807628925028,242.34192364032458,238.82714407784604,244.85830921710462,20,0,2,0
2025-02-03 21:00:00,199835.92307692306,243.12269357534558,240.81461392916177,240.32807628925028,241.60892922537667,244.94112046090945,21,0,2,0
2025-02-03 22:00:00,204053.5,226.92214311872218,243.12269357534558,240.81461392916177,248.03055530124246,245.00419397549146,22,0,2,0
2025-02-03 23:00:00,204053.5,238.19892992292134,226.92214311872218,243.12269357534558,246.5787482261657,244.12467680121975,23,0,2,0
2025-02-04 00:00:00,101376.33333333333,248.3300018310547,238.19892992292134,226.92214311872218,249.04999958385116,243.77551770525125,0,1,2,0
2025-02-04 01:00:00,230200.77777777778,250.01750055948892,248.3300018310547,238.19892992292134,250.37892859322696,243.74551779888475,1,1,2,0
2025-02-04 02:00:00,209599.1739130435,212.41239133088482,250.01750055948892,248.3300018310547,251.13928440638958,243.73045829747898,2,1,2,0
2025-02-04 03:00:00,199625.0,253.03937482833877,212.41239133088482,250.01750055948892,251.64499936785015,242.11683775266627,3,1,2,0
2025-02-04 04:00:00,204053.5,252.75785555158342,253.03937482833877,212.41239133088482,246.53966682070782,242.17493673018666,4,1,2,0
2025-02-04 05:00:00,204053.5,251.83607210431788,252.75785555158342,253.03937482833877,250.9139273507254,242.43402792730646,5,1,2,0
2025-02-04 06:00:00,204053.5,250.46750095912395,251.83607210431788,252.75785555158342,249.41321400233693,242.47245062537283,6,1,2,0
2025-02-04 07:00:00,204053.5,247.33357238769534,250.46750095912395,251.83607210431788,246.39749853951594,242.5163792485723,7,1,2,0
2025-02-04 08:00:00,204053.5,242.8882141113281,247.33357238769534,250.46750095912395,242.57249886648998,242.55538232557976,8,1,2,0
2025-02-04 09:00:00,204053.5,241.64999989100872,242.8882141113281,247.33357238769534,241.90724076895881,242.56853712744802,9,1,2,0
2025-02-04 10:00:00,204053.5,240.47428512573242,241.64999989100872,242.8882141113281,235.88178743634907,242.5578187575334,10,1,2,0
2025-02-04 11:00:00,204053.5,240.3585733686175,240.47428512573242,241.64999989100872,237.37928608485643,242.7491728279244,11,1,2,0
2025-02-04 12:00:00,213798.46153846153,241.90961691049444,240.3585733686175,240.47428512573242,239.51178468976713,242.8733097980811,12,1,2,0
2025-02-04 13:00:00,204053.5,226.1874994550432,241.90961691049444,240.3585733686175,240.81035668509358,242.97321947394474,13,1,2,0
2025-02-04 14:00:00,213798.46153846153,246.41769115741448,226.1874994550432,241.90961691049444,243.5460706438337,242.36393375602597,14,1,2,0
2025-02-04 15:00:00,213798.46153846153,247.440769488995,246.41769115741448,226.1874994550432,246.77142824445465,242.4835846107585,15,1,2,0
2025-02-04 16:00:00,227043.0,230.05000141688757,247.440769488995,246.41769115741448,247.6650003705707,242.51147382928102,16,1,2,0
2025-02-04 17:00:00,217064.73333333334,228.54933369954423,230.05000141688757,247.440769488995,247.36107199532648,241.7775155395442,17,1,2,0
2025-02-04 18:00:00,217064.73333333334,235.17366485595707,228.54933369954423,230.05000141688757,242.34192364032458,240.9936931105533,18,1,2,0
2025-02-04 19:00:00,217064.73333333334,240.56300048828135,235.17366485595707,228.54933369954423,240.32807628925028,240.69501566120462,19,1,2,0
2025-02-04 20:00:00,217064.73333333334,243.40899963378908,240.56300048828135,235.17366485595707,240.81461392916177,240.7048041694976,20,1,2,0
2025-02-04 21:00:00,217064.73333333334,245.2143330891927,243.40899963378908,240.56300048828135,243.12269357534558,240.81290357385706,21,1,2,0
2025-02-04 22:00:00,217064.73333333334,247.21766815185552,245.2143330891927,243.40899963378908,226.92214311872218,240.9000552202674,22,1,2,0
2025-02-04 23:00:00,214144.2142857143,248.76785659790053,247.21766815185552,245.2143330891927,238.19892992292134,241.74570209664793,23,1,2,0
2025-02-05 00:00:00,242896.42857142858,252.90499986921046,248.76785659790053,247.21766815185552,248.3300018310547,242.18607404143873,0,2,2,0
2025-02-05 01:00:00,214144.14285714287,248.15464237758098,252.90499986921046,248.76785659790053,250.01750055948892,242.3766989596952,1,2,2,0
2025-02-05 02:00:00,291631.65714285715,141.69228581019814,248.15464237758098,252.90499986921046,212.41239133088482,242.29907986878243,2,2,2,0
2025-02-05 03:00:00,183749.72222222222,213.86361016167538,141.69228581019814,248.15464237758098,253.03937482833877,239.35240880542048,3,2,2,0
2025-02-05 04:00:00,214144.2142857143,248.86750030517578,213.86361016167538,141.69228581019814,252.75785555158342,237.72008527764282,4,2,2,0
2025-02-05 05:00:00,214144.2142857143,247.77571487426763,248.86750030517578,213.86361016167538,251.83607210431788,237.55798714237582,5,2,2,0
2025-02-05 06:00:00,214144.2142857143,246.63357107979917,247.77571487426763,248.86750030517578,250.46750095912395,237.3888055911237,6,2,2,0
2025-02-05 07:00:00,214144.2142857143,243.4821423121861,246.63357107979917,247.77571487426763,247.33357238769534,237.2290585128185,7,2,2,0
2025-02-05 08:00:00,217064.73333333334,224.97066752115896,243.4821423121861,246.63357107979917,242.8882141113281,237.06858225967233,8,2,2,0
2025-02-05 09:00:00,221875.0,233.42323482737828,224.97066752115896,243.4821423121861,241.64999989100872,236.32201781841525,9,2,2,0
2025-02-05 10:00:00,217064.73333333334,239.89799957275397,233.42323482737828,224.97066752115896,240.47428512573242,235.97923594076403,10,2,2,0
2025-02-05 11:00:00,217064.73333333334,240.76533355712888,239.89799957275397,233.42323482737828,240.3585733686175,235.95522404272322,11,2,2,0
2025-02-05 12:00:00,217064.73333333334,240.96899871826182,240.76533355712888,239.89799957275397,241.90961691049444,235.97217238391121,12,2,2,0
2025-02-05 13:00:00,217064.73333333334,236.34299926757814,240.96899871826182,240.76533355712888,226.1874994550432,235.93297995923487,13,2,2,0
2025-02-05 14:00:00,217064.73333333334,245.63366750081386,236.34299926757814,240.96899871826182,246.41769115741448,236.35612578475715,14,2,2,0
2025-02-05 15:00:00,217064.73333333334,246.69933268229167,245.63366750081386,236.34299926757814,247.440769488995,236.32345813239877,15,2,2,0
